SKU,Channel,Date,Sales
850035852927,Shopify,1/1/2024,0
850035852927,Shopify,2/1/2024,0
850035852927,Shopify,3/1/2024,0
850035852927,Shopify,4/1/2024,0
850035852927,Shopify,5/1/2024,0
850035852927,Shopify,6/1/2024,1
850035852927,Shopify,7/1/2024,0
850035852927,Shopify,8/1/2024,0
850035852927,Shopify,9/1/2024,0
850035852927,Shopify,10/1/2024,0
850035852927,Shopify,11/1/2024,0
850035852927,Shopify,12/1/2024,0
850035852590,Shopify,1/1/2024,0
850035852590,Shopify,2/1/2024,0
850035852590,Shopify,3/1/2024,1
850035852590,Shopify,4/1/2024,0
850035852590,Shopify,5/1/2024,0
850035852590,Shopify,6/1/2024,1
850035852590,Shopify,7/1/2024,0
850035852590,Shopify,8/1/2024,6
850035852590,Shopify,9/1/2024,2
850035852590,Shopify,10/1/2024,2
850035852590,Shopify,11/1/2024,1
850035852590,Shopify,12/1/2024,0
810128952873,Shopify,1/1/2024,0
810128952873,Shopify,2/1/2024,0
810128952873,Shopify,3/1/2024,0
810128952873,Shopify,4/1/2024,0
810128952873,Shopify,5/1/2024,0
810128952873,Shopify,6/1/2024,0
810128952873,Shopify,7/1/2024,0
810128952873,Shopify,8/1/2024,3
810128952873,Shopify,9/1/2024,6
810128952873,Shopify,10/1/2024,9
810128952873,Shopify,11/1/2024,7
810128952873,Shopify,12/1/2024,6
798304451924,Shopify,1/1/2024,1
798304451924,Shopify,2/1/2024,1
798304451924,Shopify,3/1/2024,0
798304451924,Shopify,4/1/2024,1
798304451924,Shopify,5/1/2024,0
798304451924,Shopify,6/1/2024,1
798304451924,Shopify,7/1/2024,0
798304451924,Shopify,8/1/2024,1
798304451924,Shopify,9/1/2024,0
798304451924,Shopify,10/1/2024,0
798304451924,Shopify,11/1/2024,0
798304451924,Shopify,12/1/2024,0
850035852828,Shopify,1/1/2024,0
850035852828,Shopify,2/1/2024,0
850035852828,Shopify,3/1/2024,0
850035852828,Shopify,4/1/2024,1
850035852828,Shopify,5/1/2024,0
850035852828,Shopify,6/1/2024,0
850035852828,Shopify,7/1/2024,0
850035852828,Shopify,8/1/2024,0
850035852828,Shopify,9/1/2024,0
850035852828,Shopify,10/1/2024,0
850035852828,Shopify,11/1/2024,0
850035852828,Shopify,12/1/2024,0
810128953047,Shopify,1/1/2024,0
810128953047,Shopify,2/1/2024,0
810128953047,Shopify,3/1/2024,0
810128953047,Shopify,4/1/2024,0
810128953047,Shopify,5/1/2024,0
810128953047,Shopify,6/1/2024,0
810128953047,Shopify,7/1/2024,0
810128953047,Shopify,8/1/2024,0
810128953047,Shopify,9/1/2024,0
810128953047,Shopify,10/1/2024,0
810128953047,Shopify,11/1/2024,1
810128953047,Shopify,12/1/2024,4
810128951074,Shopify,1/1/2024,0
810128951074,Shopify,2/1/2024,0
810128951074,Shopify,3/1/2024,1
810128951074,Shopify,4/1/2024,1
810128951074,Shopify,5/1/2024,5
810128951074,Shopify,6/1/2024,2
810128951074,Shopify,7/1/2024,0
810128951074,Shopify,8/1/2024,1
810128951074,Shopify,9/1/2024,1
810128951074,Shopify,10/1/2024,1
810128951074,Shopify,11/1/2024,1
810128951074,Shopify,12/1/2024,0
810128952859,Shopify,1/1/2024,1
810128952859,Shopify,2/1/2024,1
810128952859,Shopify,3/1/2024,0
810128952859,Shopify,4/1/2024,0
810128952859,Shopify,5/1/2024,0
810128952859,Shopify,6/1/2024,0
810128952859,Shopify,7/1/2024,0
810128952859,Shopify,8/1/2024,0
810128952859,Shopify,9/1/2024,0
810128952859,Shopify,10/1/2024,1
810128952859,Shopify,11/1/2024,0
810128952859,Shopify,12/1/2024,0
810128952842,Shopify,1/1/2024,0
810128952842,Shopify,2/1/2024,0
810128952842,Shopify,3/1/2024,0
810128952842,Shopify,4/1/2024,0
810128952842,Shopify,5/1/2024,1
810128952842,Shopify,6/1/2024,1
810128952842,Shopify,7/1/2024,0
810128952842,Shopify,8/1/2024,0
810128952842,Shopify,9/1/2024,1
810128952842,Shopify,10/1/2024,0
810128952842,Shopify,11/1/2024,0
810128952842,Shopify,12/1/2024,0
810128951067,Shopify,1/1/2024,1
810128951067,Shopify,2/1/2024,0
810128951067,Shopify,3/1/2024,1
810128951067,Shopify,4/1/2024,0
810128951067,Shopify,5/1/2024,0
810128951067,Shopify,6/1/2024,1
810128951067,Shopify,7/1/2024,0
810128951067,Shopify,8/1/2024,2
810128951067,Shopify,9/1/2024,1
810128951067,Shopify,10/1/2024,1
810128951067,Shopify,11/1/2024,0
810128951067,Shopify,12/1/2024,0
810128951036,Shopify,1/1/2024,1
810128951036,Shopify,2/1/2024,1
810128951036,Shopify,3/1/2024,0
810128951036,Shopify,4/1/2024,1
810128951036,Shopify,5/1/2024,1
810128951036,Shopify,6/1/2024,0
810128951036,Shopify,7/1/2024,0
810128951036,Shopify,8/1/2024,0
810128951036,Shopify,9/1/2024,0
810128951036,Shopify,10/1/2024,1
810128951036,Shopify,11/1/2024,1
810128951036,Shopify,12/1/2024,0
810128952972,Shopify,1/1/2024,0
810128952972,Shopify,2/1/2024,0
810128952972,Shopify,3/1/2024,0
810128952972,Shopify,4/1/2024,0
810128952972,Shopify,5/1/2024,0
810128952972,Shopify,6/1/2024,0
810128952972,Shopify,7/1/2024,0
810128952972,Shopify,8/1/2024,0
810128952972,Shopify,9/1/2024,19
810128952972,Shopify,10/1/2024,67
810128952972,Shopify,11/1/2024,60
810128952972,Shopify,12/1/2024,61
810128952231,Shopify,1/1/2024,1
810128952231,Shopify,2/1/2024,1
810128952231,Shopify,3/1/2024,1
810128952231,Shopify,4/1/2024,2
810128952231,Shopify,5/1/2024,0
810128952231,Shopify,6/1/2024,0
810128952231,Shopify,7/1/2024,0
810128952231,Shopify,8/1/2024,0
810128952231,Shopify,9/1/2024,0
810128952231,Shopify,10/1/2024,0
810128952231,Shopify,11/1/2024,0
810128952231,Shopify,12/1/2024,2
810128951081,Shopify,1/1/2024,0
810128951081,Shopify,2/1/2024,0
810128951081,Shopify,3/1/2024,0
810128951081,Shopify,4/1/2024,0
810128951081,Shopify,5/1/2024,0
810128951081,Shopify,6/1/2024,3
810128951081,Shopify,7/1/2024,0
810128951081,Shopify,8/1/2024,0
810128951081,Shopify,9/1/2024,1
810128951081,Shopify,10/1/2024,0
810128951081,Shopify,11/1/2024,0
810128951081,Shopify,12/1/2024,0
810128952743,Shopify,1/1/2024,0
810128952743,Shopify,2/1/2024,0
810128952743,Shopify,3/1/2024,0
810128952743,Shopify,4/1/2024,0
810128952743,Shopify,5/1/2024,0
810128952743,Shopify,6/1/2024,0
810128952743,Shopify,7/1/2024,0
810128952743,Shopify,8/1/2024,0
810128952743,Shopify,9/1/2024,1
810128952743,Shopify,10/1/2024,1
810128952743,Shopify,11/1/2024,0
810128952743,Shopify,12/1/2024,2
810128952781,Shopify,1/1/2024,0
810128952781,Shopify,2/1/2024,0
810128952781,Shopify,3/1/2024,0
810128952781,Shopify,4/1/2024,1
810128952781,Shopify,5/1/2024,0
810128952781,Shopify,6/1/2024,2
810128952781,Shopify,7/1/2024,0
810128952781,Shopify,8/1/2024,0
810128952781,Shopify,9/1/2024,1
810128952781,Shopify,10/1/2024,2
810128952781,Shopify,11/1/2024,0
810128952781,Shopify,12/1/2024,1
810128950251,Shopify,1/1/2024,0
810128950251,Shopify,2/1/2024,0
810128950251,Shopify,3/1/2024,0
810128950251,Shopify,4/1/2024,0
810128950251,Shopify,5/1/2024,0
810128950251,Shopify,6/1/2024,0
810128950251,Shopify,7/1/2024,0
810128950251,Shopify,8/1/2024,0
810128950251,Shopify,9/1/2024,0
810128950251,Shopify,10/1/2024,0
810128950251,Shopify,11/1/2024,0
810128950251,Shopify,12/1/2024,0
810128952811,Shopify,1/1/2024,1
810128952811,Shopify,2/1/2024,1
810128952811,Shopify,3/1/2024,0
810128952811,Shopify,4/1/2024,0
810128952811,Shopify,5/1/2024,0
810128952811,Shopify,6/1/2024,1
810128952811,Shopify,7/1/2024,0
810128952811,Shopify,8/1/2024,4
810128952811,Shopify,9/1/2024,2
810128952811,Shopify,10/1/2024,1
810128952811,Shopify,11/1/2024,1
810128952811,Shopify,12/1/2024,4
810128952750,Shopify,1/1/2024,0
810128952750,Shopify,2/1/2024,0
810128952750,Shopify,3/1/2024,0
810128952750,Shopify,4/1/2024,0
810128952750,Shopify,5/1/2024,0
810128952750,Shopify,6/1/2024,0
810128952750,Shopify,7/1/2024,0
810128952750,Shopify,8/1/2024,2
810128952750,Shopify,9/1/2024,0
810128952750,Shopify,10/1/2024,0
810128952750,Shopify,11/1/2024,0
810128952750,Shopify,12/1/2024,0
810128951111,Shopify,1/1/2024,1
810128951111,Shopify,2/1/2024,2
810128951111,Shopify,3/1/2024,1
810128951111,Shopify,4/1/2024,0
810128951111,Shopify,5/1/2024,1
810128951111,Shopify,6/1/2024,0
810128951111,Shopify,7/1/2024,0
810128951111,Shopify,8/1/2024,0
810128951111,Shopify,9/1/2024,0
810128951111,Shopify,10/1/2024,0
810128951111,Shopify,11/1/2024,0
810128951111,Shopify,12/1/2024,0
810128953030,Shopify,1/1/2024,0
810128953030,Shopify,2/1/2024,0
810128953030,Shopify,3/1/2024,0
810128953030,Shopify,4/1/2024,0
810128953030,Shopify,5/1/2024,0
810128953030,Shopify,6/1/2024,0
810128953030,Shopify,7/1/2024,0
810128953030,Shopify,8/1/2024,0
810128953030,Shopify,9/1/2024,0
810128953030,Shopify,10/1/2024,0
810128953030,Shopify,11/1/2024,2
810128953030,Shopify,12/1/2024,0
810128950213,Shopify,1/1/2024,0
810128950213,Shopify,2/1/2024,0
810128950213,Shopify,3/1/2024,0
810128950213,Shopify,4/1/2024,0
810128950213,Shopify,5/1/2024,0
810128950213,Shopify,6/1/2024,0
810128950213,Shopify,7/1/2024,0
810128950213,Shopify,8/1/2024,0
810128950213,Shopify,9/1/2024,0
810128950213,Shopify,10/1/2024,0
810128950213,Shopify,11/1/2024,0
810128950213,Shopify,12/1/2024,0
810128952828,Shopify,1/1/2024,0
810128952828,Shopify,2/1/2024,0
810128952828,Shopify,3/1/2024,0
810128952828,Shopify,4/1/2024,1
810128952828,Shopify,5/1/2024,0
810128952828,Shopify,6/1/2024,0
810128952828,Shopify,7/1/2024,0
810128952828,Shopify,8/1/2024,0
810128952828,Shopify,9/1/2024,0
810128952828,Shopify,10/1/2024,0
810128952828,Shopify,11/1/2024,0
810128952828,Shopify,12/1/2024,0
798304451962,Shopify,2/1/2024,0
798304451962,Shopify,3/1/2024,3
798304451962,Shopify,4/1/2024,0
798304451962,Shopify,5/1/2024,1
798304451962,Shopify,6/1/2024,0
798304451962,Shopify,7/1/2024,1
798304451962,Shopify,8/1/2024,4
798304451962,Shopify,9/1/2024,9
798304451962,Shopify,10/1/2024,0
798304451962,Shopify,11/1/2024,0
798304451962,Shopify,12/1/2024,4
810128951234,Shopify,1/1/2024,0
810128951234,Shopify,2/1/2024,1
810128951234,Shopify,3/1/2024,0
810128951234,Shopify,4/1/2024,0
810128951234,Shopify,5/1/2024,3
810128951234,Shopify,6/1/2024,0
810128951234,Shopify,7/1/2024,1
810128951234,Shopify,8/1/2024,3
810128951234,Shopify,9/1/2024,3
810128951234,Shopify,10/1/2024,1
810128951234,Shopify,11/1/2024,2
810128951234,Shopify,12/1/2024,1
850035852576,Shopify,1/1/2024,1
850035852576,Shopify,2/1/2024,0
850035852576,Shopify,3/1/2024,2
850035852576,Shopify,4/1/2024,1
850035852576,Shopify,5/1/2024,1
850035852576,Shopify,6/1/2024,0
850035852576,Shopify,7/1/2024,2
850035852576,Shopify,8/1/2024,14
850035852576,Shopify,9/1/2024,0
850035852576,Shopify,10/1/2024,2
850035852576,Shopify,11/1/2024,1
850035852576,Shopify,12/1/2024,0
810128950879,Shopify,1/1/2024,0
810128950879,Shopify,2/1/2024,0
810128950879,Shopify,3/1/2024,0
810128950879,Shopify,4/1/2024,0
810128950879,Shopify,5/1/2024,0
810128950879,Shopify,6/1/2024,0
810128950879,Shopify,7/1/2024,1
810128950879,Shopify,8/1/2024,0
810128950879,Shopify,9/1/2024,2
810128950879,Shopify,10/1/2024,1
810128950879,Shopify,11/1/2024,1
810128950879,Shopify,12/1/2024,1
810128951203,Shopify,1/1/2024,0
810128951203,Shopify,2/1/2024,0
810128951203,Shopify,3/1/2024,0
810128951203,Shopify,4/1/2024,0
810128951203,Shopify,5/1/2024,0
810128951203,Shopify,6/1/2024,0
810128951203,Shopify,7/1/2024,4
810128951203,Shopify,8/1/2024,1
810128951203,Shopify,9/1/2024,1
810128951203,Shopify,10/1/2024,0
810128951203,Shopify,11/1/2024,7
810128951203,Shopify,12/1/2024,0
810128952163,Shopify,1/1/2024,1
810128952163,Shopify,2/1/2024,0
810128952163,Shopify,3/1/2024,3
810128952163,Shopify,4/1/2024,2
810128952163,Shopify,5/1/2024,1
810128952163,Shopify,6/1/2024,0
810128952163,Shopify,7/1/2024,1
810128952163,Shopify,8/1/2024,1
810128952163,Shopify,9/1/2024,1
810128952163,Shopify,10/1/2024,0
810128952163,Shopify,11/1/2024,0
810128952163,Shopify,12/1/2024,0
810128951128,Shopify,1/1/2024,0
810128951128,Shopify,2/1/2024,0
810128951128,Shopify,3/1/2024,2
810128951128,Shopify,4/1/2024,0
810128951128,Shopify,5/1/2024,0
810128951128,Shopify,6/1/2024,0
810128951128,Shopify,7/1/2024,1
810128951128,Shopify,8/1/2024,2
810128951128,Shopify,9/1/2024,0
810128951128,Shopify,10/1/2024,2
810128951128,Shopify,11/1/2024,3
810128951128,Shopify,12/1/2024,3
810128951050,Shopify,1/1/2024,0
810128951050,Shopify,2/1/2024,0
810128951050,Shopify,3/1/2024,0
810128951050,Shopify,4/1/2024,0
810128951050,Shopify,5/1/2024,0
810128951050,Shopify,6/1/2024,0
810128951050,Shopify,7/1/2024,1
810128951050,Shopify,8/1/2024,1
810128951050,Shopify,9/1/2024,0
810128951050,Shopify,10/1/2024,0
810128951050,Shopify,11/1/2024,2
810128951050,Shopify,12/1/2024,0
850035852415,Shopify,1/1/2024,2
850035852415,Shopify,2/1/2024,6
850035852415,Shopify,3/1/2024,3
850035852415,Shopify,4/1/2024,0
850035852415,Shopify,5/1/2024,0
850035852415,Shopify,6/1/2024,0
850035852415,Shopify,7/1/2024,1
850035852415,Shopify,8/1/2024,1
850035852415,Shopify,9/1/2024,0
850035852415,Shopify,10/1/2024,1
850035852415,Shopify,11/1/2024,0
850035852415,Shopify,12/1/2024,0
810128950992,Shopify,1/1/2024,7
810128950992,Shopify,2/1/2024,3
810128950992,Shopify,3/1/2024,2
810128950992,Shopify,4/1/2024,4
810128950992,Shopify,5/1/2024,0
810128950992,Shopify,6/1/2024,0
810128950992,Shopify,7/1/2024,2
810128950992,Shopify,8/1/2024,2
810128950992,Shopify,9/1/2024,4
810128950992,Shopify,10/1/2024,1
810128950992,Shopify,11/1/2024,7
810128950992,Shopify,12/1/2024,2
850035852552,Shopify,1/1/2024,6
850035852552,Shopify,2/1/2024,1
850035852552,Shopify,3/1/2024,5
850035852552,Shopify,4/1/2024,1
850035852552,Shopify,5/1/2024,3
850035852552,Shopify,6/1/2024,0
850035852552,Shopify,7/1/2024,2
850035852552,Shopify,8/1/2024,3
850035852552,Shopify,9/1/2024,2
850035852552,Shopify,10/1/2024,1
850035852552,Shopify,11/1/2024,2
850035852552,Shopify,12/1/2024,0
850035852903,Shopify,1/1/2024,1
850035852903,Shopify,2/1/2024,0
850035852903,Shopify,3/1/2024,0
850035852903,Shopify,4/1/2024,0
850035852903,Shopify,5/1/2024,0
850035852903,Shopify,6/1/2024,0
850035852903,Shopify,7/1/2024,1
850035852903,Shopify,8/1/2024,0
850035852903,Shopify,9/1/2024,0
850035852903,Shopify,10/1/2024,1
850035852903,Shopify,11/1/2024,1
850035852903,Shopify,12/1/2024,1
850035852569,Shopify,1/1/2024,0
850035852569,Shopify,2/1/2024,1
850035852569,Shopify,3/1/2024,0
850035852569,Shopify,4/1/2024,1
850035852569,Shopify,5/1/2024,1
850035852569,Shopify,6/1/2024,0
850035852569,Shopify,7/1/2024,1
850035852569,Shopify,8/1/2024,0
850035852569,Shopify,9/1/2024,1
850035852569,Shopify,10/1/2024,0
850035852569,Shopify,11/1/2024,0
850035852569,Shopify,12/1/2024,1
810128951319,Shopify,1/1/2024,0
810128951319,Shopify,2/1/2024,0
810128951319,Shopify,3/1/2024,0
810128951319,Shopify,4/1/2024,0
810128951319,Shopify,5/1/2024,0
810128951319,Shopify,6/1/2024,0
810128951319,Shopify,7/1/2024,4
810128951319,Shopify,8/1/2024,0
810128951319,Shopify,9/1/2024,0
810128951319,Shopify,10/1/2024,0
810128951319,Shopify,11/1/2024,1
810128951319,Shopify,12/1/2024,1
850035852279,Shopify,1/1/2024,4
850035852279,Shopify,2/1/2024,25
850035852279,Shopify,3/1/2024,0
850035852279,Shopify,4/1/2024,0
850035852279,Shopify,5/1/2024,0
850035852279,Shopify,6/1/2024,2
850035852279,Shopify,7/1/2024,10
850035852279,Shopify,8/1/2024,17
850035852279,Shopify,9/1/2024,23
850035852279,Shopify,10/1/2024,22
850035852279,Shopify,11/1/2024,13
850035852279,Shopify,12/1/2024,17
810128952095,Shopify,1/1/2024,2
810128952095,Shopify,2/1/2024,1
810128952095,Shopify,3/1/2024,3
810128952095,Shopify,4/1/2024,2
810128952095,Shopify,5/1/2024,2
810128952095,Shopify,6/1/2024,1
810128952095,Shopify,7/1/2024,5
810128952095,Shopify,8/1/2024,2
810128952095,Shopify,9/1/2024,1
810128952095,Shopify,10/1/2024,1
810128952095,Shopify,11/1/2024,2
810128952095,Shopify,12/1/2024,1
850035852743,Shopify,1/1/2024,1
850035852743,Shopify,2/1/2024,2
850035852743,Shopify,3/1/2024,0
850035852743,Shopify,4/1/2024,3
850035852743,Shopify,5/1/2024,2
850035852743,Shopify,6/1/2024,1
850035852743,Shopify,7/1/2024,4
850035852743,Shopify,8/1/2024,14
850035852743,Shopify,9/1/2024,0
850035852743,Shopify,10/1/2024,0
850035852743,Shopify,11/1/2024,1
850035852743,Shopify,12/1/2024,0
798304214161,Shopify,1/1/2024,7
798304214161,Shopify,2/1/2024,0
798304214161,Shopify,3/1/2024,2
798304214161,Shopify,4/1/2024,6
798304214161,Shopify,5/1/2024,9
798304214161,Shopify,6/1/2024,4
798304214161,Shopify,7/1/2024,13
798304214161,Shopify,8/1/2024,13
798304214161,Shopify,9/1/2024,9
798304214161,Shopify,10/1/2024,5
798304214161,Shopify,11/1/2024,10
798304214161,Shopify,12/1/2024,10
798304411805,Shopify,1/1/2024,7
798304411805,Shopify,2/1/2024,6
798304411805,Shopify,3/1/2024,2
798304411805,Shopify,4/1/2024,5
798304411805,Shopify,5/1/2024,3
798304411805,Shopify,6/1/2024,2
798304411805,Shopify,7/1/2024,6
798304411805,Shopify,8/1/2024,3
798304411805,Shopify,9/1/2024,2
798304411805,Shopify,10/1/2024,2
798304411805,Shopify,11/1/2024,1
798304411805,Shopify,12/1/2024,6
850035852545,Shopify,1/1/2024,12
850035852545,Shopify,2/1/2024,16
850035852545,Shopify,3/1/2024,9
850035852545,Shopify,4/1/2024,12
850035852545,Shopify,5/1/2024,13
850035852545,Shopify,6/1/2024,2
850035852545,Shopify,7/1/2024,5
850035852545,Shopify,8/1/2024,2
850035852545,Shopify,9/1/2024,9
850035852545,Shopify,10/1/2024,2
850035852545,Shopify,11/1/2024,2
850035852545,Shopify,12/1/2024,3
810128950909,Shopify,1/1/2024,1
810128950909,Shopify,2/1/2024,3
810128950909,Shopify,3/1/2024,3
810128950909,Shopify,4/1/2024,2
810128950909,Shopify,5/1/2024,2
810128950909,Shopify,6/1/2024,3
810128950909,Shopify,7/1/2024,7
810128950909,Shopify,8/1/2024,7
810128950909,Shopify,9/1/2024,5
810128950909,Shopify,10/1/2024,4
810128950909,Shopify,11/1/2024,9
810128950909,Shopify,12/1/2024,9
810128951951,Shopify,1/1/2024,0
810128951951,Shopify,2/1/2024,3
810128951951,Shopify,3/1/2024,1
810128951951,Shopify,4/1/2024,26
810128951951,Shopify,5/1/2024,12
810128951951,Shopify,6/1/2024,15
810128951951,Shopify,7/1/2024,34
810128951951,Shopify,8/1/2024,24
810128951951,Shopify,9/1/2024,30
810128951951,Shopify,10/1/2024,26
810128951951,Shopify,11/1/2024,20
810128951951,Shopify,12/1/2024,26
798304497250,Shopify,1/1/2024,0
798304497250,Shopify,2/1/2024,0
798304497250,Shopify,3/1/2024,0
798304497250,Shopify,4/1/2024,3
798304497250,Shopify,5/1/2024,1
798304497250,Shopify,6/1/2024,1
798304497250,Shopify,7/1/2024,2
798304497250,Shopify,8/1/2024,1
798304497250,Shopify,9/1/2024,1
798304497250,Shopify,10/1/2024,1
798304497250,Shopify,11/1/2024,2
798304497250,Shopify,12/1/2024,0
798304471465,Shopify,1/1/2024,0
798304471465,Shopify,2/1/2024,1
798304471465,Shopify,3/1/2024,1
798304471465,Shopify,4/1/2024,0
798304471465,Shopify,5/1/2024,0
798304471465,Shopify,6/1/2024,2
798304471465,Shopify,7/1/2024,4
798304471465,Shopify,8/1/2024,0
798304471465,Shopify,9/1/2024,2
798304471465,Shopify,10/1/2024,0
798304471465,Shopify,11/1/2024,0
798304471465,Shopify,12/1/2024,0
850035852583,Shopify,1/1/2024,1
850035852583,Shopify,2/1/2024,1
850035852583,Shopify,3/1/2024,1
850035852583,Shopify,4/1/2024,1
850035852583,Shopify,5/1/2024,1
850035852583,Shopify,6/1/2024,1
850035852583,Shopify,7/1/2024,2
850035852583,Shopify,8/1/2024,1
850035852583,Shopify,9/1/2024,1
850035852583,Shopify,10/1/2024,1
850035852583,Shopify,11/1/2024,1
850035852583,Shopify,12/1/2024,0
798304441512,Shopify,1/1/2024,7
798304441512,Shopify,2/1/2024,1
798304441512,Shopify,3/1/2024,6
798304441512,Shopify,4/1/2024,5
798304441512,Shopify,5/1/2024,22
798304441512,Shopify,6/1/2024,4
798304441512,Shopify,7/1/2024,7
798304441512,Shopify,8/1/2024,4
798304441512,Shopify,9/1/2024,1
798304441512,Shopify,10/1/2024,6
798304441512,Shopify,11/1/2024,6
798304441512,Shopify,12/1/2024,4
798304173284,Shopify,1/1/2024,31
798304173284,Shopify,2/1/2024,34
798304173284,Shopify,3/1/2024,31
798304173284,Shopify,4/1/2024,9
798304173284,Shopify,5/1/2024,25
798304173284,Shopify,6/1/2024,12
798304173284,Shopify,7/1/2024,18
798304173284,Shopify,8/1/2024,11
798304173284,Shopify,9/1/2024,27
798304173284,Shopify,10/1/2024,33
798304173284,Shopify,11/1/2024,13
798304173284,Shopify,12/1/2024,36
798304497281,Shopify,1/1/2024,1
798304497281,Shopify,2/1/2024,0
798304497281,Shopify,3/1/2024,1
798304497281,Shopify,4/1/2024,1
798304497281,Shopify,5/1/2024,2
798304497281,Shopify,6/1/2024,2
798304497281,Shopify,7/1/2024,3
798304497281,Shopify,8/1/2024,2
798304497281,Shopify,9/1/2024,2
798304497281,Shopify,10/1/2024,2
798304497281,Shopify,11/1/2024,3
798304497281,Shopify,12/1/2024,1
798304497267,Shopify,1/1/2024,1
798304497267,Shopify,2/1/2024,0
798304497267,Shopify,3/1/2024,1
798304497267,Shopify,4/1/2024,1
798304497267,Shopify,5/1/2024,0
798304497267,Shopify,6/1/2024,2
798304497267,Shopify,7/1/2024,3
798304497267,Shopify,8/1/2024,1
798304497267,Shopify,9/1/2024,1
798304497267,Shopify,10/1/2024,2
798304497267,Shopify,11/1/2024,2
798304497267,Shopify,12/1/2024,0
810128952767,Shopify,1/1/2024,0
810128952767,Shopify,2/1/2024,0
810128952767,Shopify,3/1/2024,0
810128952767,Shopify,4/1/2024,0
810128952767,Shopify,5/1/2024,2
810128952767,Shopify,6/1/2024,2
810128952767,Shopify,7/1/2024,3
810128952767,Shopify,8/1/2024,1
810128952767,Shopify,9/1/2024,1
810128952767,Shopify,10/1/2024,2
810128952767,Shopify,11/1/2024,2
810128952767,Shopify,12/1/2024,2
798304497298,Shopify,1/1/2024,0
798304497298,Shopify,2/1/2024,0
798304497298,Shopify,3/1/2024,0
798304497298,Shopify,4/1/2024,0
798304497298,Shopify,5/1/2024,0
798304497298,Shopify,6/1/2024,2
798304497298,Shopify,7/1/2024,3
798304497298,Shopify,8/1/2024,0
798304497298,Shopify,9/1/2024,1
798304497298,Shopify,10/1/2024,0
798304497298,Shopify,11/1/2024,2
798304497298,Shopify,12/1/2024,0
798304282092,Shopify,1/1/2024,12
798304282092,Shopify,2/1/2024,14
798304282092,Shopify,3/1/2024,18
798304282092,Shopify,4/1/2024,12
798304282092,Shopify,5/1/2024,8
798304282092,Shopify,6/1/2024,15
798304282092,Shopify,7/1/2024,20
798304282092,Shopify,8/1/2024,10
798304282092,Shopify,9/1/2024,10
798304282092,Shopify,10/1/2024,15
798304282092,Shopify,11/1/2024,9
798304282092,Shopify,12/1/2024,9
798304169072,Amazon,9/1/2024,894
798304169072,Shopify,9/1/2024,107
798304169072,Amazon,10/1/2024,729
798304169072,Shopify,10/1/2024,93
798304169072,Amazon,11/1/2024,746
798304169072,Shopify,11/1/2024,124
798304169072,Amazon,12/1/2024,717
798304169072,Shopify,12/1/2024,104
798304169089,Shopify,1/1/2024,73
798304169089,Shopify,2/1/2024,61
798304169089,Shopify,3/1/2024,69
798304169089,Shopify,4/1/2024,56
798304169089,Shopify,5/1/2024,93
798304169089,Shopify,6/1/2024,54
798304169089,Shopify,7/1/2024,56
798304169089,Shopify,8/1/2024,62
798304169089,Shopify,9/1/2024,67
798304169089,Shopify,10/1/2024,61
798304169089,Shopify,11/1/2024,74
798304169089,Shopify,12/1/2024,41
798304352252,Shopify,1/1/2024,17
798304352252,Shopify,2/1/2024,5
798304352252,Shopify,3/1/2024,2
798304352252,Shopify,4/1/2024,4
798304352252,Shopify,5/1/2024,6
798304352252,Shopify,6/1/2024,3
798304352252,Shopify,7/1/2024,3
798304352252,Shopify,8/1/2024,13
798304352252,Shopify,9/1/2024,7
798304352252,Shopify,10/1/2024,8
798304352252,Shopify,11/1/2024,2
798304352252,Shopify,12/1/2024,5
798304493375,Shopify,1/1/2024,0
798304493375,Shopify,2/1/2024,13
798304493375,Shopify,3/1/2024,1
798304493375,Shopify,4/1/2024,0
798304493375,Shopify,5/1/2024,0
798304493375,Shopify,6/1/2024,1
798304493375,Shopify,7/1/2024,1
798304493375,Shopify,8/1/2024,1
798304493375,Shopify,9/1/2024,2
798304493375,Shopify,10/1/2024,3
798304493375,Shopify,11/1/2024,2
798304493375,Shopify,12/1/2024,0
798304493337,Shopify,1/1/2024,0
798304493337,Shopify,2/1/2024,1
798304493337,Shopify,3/1/2024,1
798304493337,Shopify,4/1/2024,0
798304493337,Shopify,5/1/2024,2
798304493337,Shopify,6/1/2024,2
798304493337,Shopify,7/1/2024,2
798304493337,Shopify,8/1/2024,2
798304493337,Shopify,9/1/2024,2
798304493337,Shopify,10/1/2024,1
798304493337,Shopify,11/1/2024,2
798304493337,Shopify,12/1/2024,0
810128951142,Shopify,1/1/2024,0
810128951142,Shopify,2/1/2024,0
810128951142,Shopify,3/1/2024,0
810128951142,Shopify,4/1/2024,3
810128951142,Shopify,5/1/2024,2
810128951142,Shopify,6/1/2024,3
810128951142,Shopify,7/1/2024,3
810128951142,Shopify,8/1/2024,2
810128951142,Shopify,9/1/2024,2
810128951142,Shopify,10/1/2024,1
810128951142,Shopify,11/1/2024,7
810128951142,Shopify,12/1/2024,3
810128950244,Shopify,1/1/2024,2
810128950244,Shopify,2/1/2024,1
810128950244,Shopify,3/1/2024,0
810128950244,Shopify,4/1/2024,0
810128950244,Shopify,5/1/2024,1
810128950244,Shopify,6/1/2024,1
810128950244,Shopify,7/1/2024,1
810128950244,Shopify,8/1/2024,2
810128950244,Shopify,9/1/2024,1
